Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
55270,445,0,0,drop,70,70,0,1,0,1,0
10416,64147,0,0,deny,62,62,0,1,0,1,0
63068,445,0,0,drop,70,70,0,1,0,1,0
37597,50584,0,0,deny,66,66,0,1,0,1,0
49966,445,0,0,drop,70,70,0,1,0,1,0
1262,23,0,0,deny,60,60,0,1,0,1,0
54803,445,0,0,drop,70,70,0,1,0,1,0
62225,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
47266,25174,0,0,deny,146,146,0,1,0,1,0
63029,445,0,0,drop,70,70,0,1,0,1,0
56835,445,0,0,drop,66,66,0,1,0,1,0
56996,445,0,0,drop,70,70,0,1,0,1,0
63398,25174,0,0,deny,66,66,0,1,0,1,0
41197,30188,0,0,deny,146,146,0,1,0,1,0
56719,37807,0,0,deny,62,62,0,1,0,1,0
64190,2767,0,0,deny,62,62,0,1,0,1,0
51382,56205,0,0,deny,66,66,0,1,0,1,0
2828,35253,0,0,deny,66,66,0,1,0,1,0
16387,64075,0,0,deny,60,60,0,1,0,1,0
58195,38303,0,0,deny,66,66,0,1,0,1,0
55749,37965,0,0,deny,66,66,0,1,0,1,0
30114,65151,0,0,deny,60,60,0,1,0,1,0
56609,445,0,0,drop,66,66,0,1,0,1,0
51311,445,0,0,drop,70,70,0,1,0,1,0
59143,445,0,0,drop,66,66,0,1,0,1,0
61225,445,0,0,drop,70,70,0,1,0,1,0
62132,445,0,0,drop,66,66,0,1,0,1,0
52455,445,0,0,drop,66,66,0,1,0,1,0
12794,35440,0,0,deny,146,146,0,1,0,1,0
52127,445,0,0,drop,66,66,0,1,0,1,0
6666,2222,0,0,deny,60,60,0,1,0,1,0
1054,57470,0,0,deny,62,62,0,1,0,1,0
53966,57470,0,0,deny,62,62,0,1,0,1,0
52565,445,0,0,drop,70,70,0,1,0,1,0
34499,8497,0,0,deny,148,148,0,1,0,1,0
50806,51505,0,0,deny,66,66,0,1,0,1,0
2440,37807,0,0,deny,66,66,0,1,0,1,0
62566,35993,0,0,deny,66,66,0,1,0,1,0
54888,445,0,0,drop,66,66,0,1,0,1,0
62343,445,0,0,drop,70,70,0,1,0,1,0
57355,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
48388,44847,0,0,deny,146,146,0,1,0,1,0
26658,25174,0,0,deny,146,146,0,1,0,1,0
16387,56995,0,0,deny,60,60,0,1,0,1,0
50632,445,0,0,drop,70,70,0,1,0,1,0
1821,64147,0,0,deny,66,66,0,1,0,1,0
12290,22114,0,0,deny,66,66,0,1,0,1,0
59696,57470,0,0,deny,62,62,0,1,0,1,0
52768,445,0,0,drop,70,70,0,1,0,1,0
50739,445,0,0,drop,66,66,0,1,0,1,0
21179,44847,0,0,deny,146,146,0,1,0,1,0
60823,25174,0,0,deny,66,66,0,1,0,1,0
50799,37807,0,0,deny,62,62,0,1,0,1,0
62157,445,0,0,drop,66,66,0,1,0,1,0
57131,31061,0,0,deny,145,145,0,1,0,1,0
6666,990,0,0,deny,60,60,0,1,0,1,0
49841,445,0,0,drop,70,70,0,1,0,1,0
50579,445,0,0,drop,70,70,0,1,0,1,0
48071,25174,0,0,deny,62,62,0,1,0,1,0
62208,37965,0,0,deny,66,66,0,1,0,1,0
49379,445,0,0,drop,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
63116,22114,0,0,deny,146,146,0,1,0,1,0
31136,50584,0,0,deny,62,62,0,1,0,1,0
29424,37807,0,0,deny,62,62,0,1,0,1,0
45941,23386,0,0,deny,60,60,0,1,0,1,0
56451,995,0,0,deny,60,60,0,1,0,1,0
45535,25174,0,0,deny,62,62,0,1,0,1,0
53421,445,0,0,drop,66,66,0,1,0,1,0
38653,21247,0,0,deny,62,62,0,1,0,1,0
54810,445,0,0,drop,70,70,0,1,0,1,0
54022,445,0,0,drop,70,70,0,1,0,1,0
5223,11387,0,0,deny,66,66,0,1,0,1,0
36551,23,0,0,deny,60,60,0,1,0,1,0
45079,31573,0,0,deny,66,66,0,1,0,1,0
65158,445,0,0,drop,70,70,0,1,0,1,0
58101,46314,0,0,deny,72,72,0,1,0,1,0
42119,36237,0,0,deny,66,66,0,1,0,1,0
49487,60043,0,0,deny,62,62,0,1,0,1,0
50052,65008,0,0,deny,60,60,0,1,0,1,0
59303,21247,0,0,deny,66,66,0,1,0,1,0
45941,23386,0,0,deny,60,60,0,1,0,1,0
60113,22114,0,0,deny,66,66,0,1,0,1,0
61701,445,0,0,drop,70,70,0,1,0,1,0
63888,57470,0,0,deny,62,62,0,1,0,1,0
51544,44847,0,0,deny,146,146,0,1,0,1,0
54930,445,0,0,drop,70,70,0,1,0,1,0
50854,445,0,0,drop,70,70,0,1,0,1,0
55293,445,0,0,drop,70,70,0,1,0,1,0
59211,445,0,0,drop,66,66,0,1,0,1,0
443,34920,0,0,deny,60,60,0,1,0,1,0
50326,46824,0,0,deny,66,66,0,1,0,1,0
17004,64147,0,0,deny,66,66,0,1,0,1,0
48826,25174,0,0,deny,62,62,0,1,0,1,0
49741,445,0,0,drop,66,66,0,1,0,1,0
60629,445,0,0,drop,66,66,0,1,0,1,0
56621,50584,0,0,deny,62,62,0,1,0,1,0
41744,37965,0,0,deny,62,62,0,1,0,1,0
65372,445,0,0,drop,70,70,0,1,0,1,0
5222,32859,0,0,deny,66,66,0,1,0,1,0
55859,445,0,0,drop,66,66,0,1,0,1,0
26311,23,0,0,deny,60,60,0,1,0,1,0
5751,64147,0,0,deny,66,66,0,1,0,1,0
55163,445,0,0,drop,70,70,0,1,0,1,0
60338,445,0,0,drop,70,70,0,1,0,1,0
54897,445,0,0,drop,70,70,0,1,0,1,0
42238,25174,0,0,deny,62,62,0,1,0,1,0
55320,445,0,0,drop,70,70,0,1,0,1,0
49262,445,0,0,drop,70,70,0,1,0,1,0
58552,445,0,0,drop,66,66,0,1,0,1,0
4110,35440,0,0,deny,66,66,0,1,0,1,0
61197,445,0,0,drop,70,70,0,1,0,1,0
47063,15503,0,0,deny,146,146,0,1,0,1,0
15854,50584,0,0,deny,62,62,0,1,0,1,0
62235,445,0,0,drop,70,70,0,1,0,1,0
64375,445,0,0,drop,70,70,0,1,0,1,0
26287,56205,0,0,deny,62,62,0,1,0,1,0
49716,5900,0,0,deny,60,60,0,1,0,1,0
55043,57470,0,0,deny,78,78,0,1,0,1,0
48488,50584,0,0,deny,62,62,0,1,0,1,0
51151,64147,0,0,deny,66,66,0,1,0,1,0
50460,445,0,0,drop,70,70,0,1,0,1,0
63886,445,0,0,drop,66,66,0,1,0,1,0
53948,445,0,0,drop,66,66,0,1,0,1,0
38320,51505,0,0,deny,66,66,0,1,0,1,0
64520,445,0,0,drop,70,70,0,1,0,1,0
54058,445,0,0,drop,70,70,0,1,0,1,0
63213,57866,0,0,deny,62,62,0,1,0,1,0
64030,445,0,0,drop,70,70,0,1,0,1,0
8191,51221,0,0,deny,62,62,0,1,0,1,0
51183,56205,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
46640,8880,0,0,deny,60,60,0,1,0,1,0
57220,26467,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
3937,36829,0,0,deny,62,62,0,1,0,1,0
54910,445,0,0,drop,66,66,0,1,0,1,0
50625,445,0,0,drop,70,70,0,1,0,1,0
56304,445,0,0,drop,66,66,0,1,0,1,0
17315,11392,0,0,deny,66,66,0,1,0,1,0
58099,44847,0,0,deny,62,62,0,1,0,1,0
45964,2777,0,0,deny,60,60,0,1,0,1,0
53194,35440,0,0,deny,66,66,0,1,0,1,0
65209,445,0,0,drop,70,70,0,1,0,1,0
5688,44847,0,0,deny,66,66,0,1,0,1,0
54187,445,0,0,drop,66,66,0,1,0,1,0
13970,42873,0,0,deny,62,62,0,1,0,1,0
51922,44847,0,0,deny,66,66,0,1,0,1,0
62107,445,0,0,drop,66,66,0,1,0,1,0
50592,445,0,0,drop,66,66,0,1,0,1,0
54832,445,0,0,drop,66,66,0,1,0,1,0
57633,50584,0,0,deny,62,62,0,1,0,1,0
58751,51221,0,0,deny,62,62,0,1,0,1,0
54848,445,0,0,drop,70,70,0,1,0,1,0
60970,20541,0,0,deny,66,66,0,1,0,1,0
60806,51050,0,0,deny,62,62,0,1,0,1,0
21993,25174,0,0,deny,146,146,0,1,0,1,0
52470,14037,0,0,deny,66,66,0,1,0,1,0
56973,445,0,0,drop,70,70,0,1,0,1,0
7288,25174,0,0,deny,62,62,0,1,0,1,0
42094,35440,0,0,deny,146,146,0,1,0,1,0
54461,445,0,0,drop,70,70,0,1,0,1,0
3377,50584,0,0,deny,66,66,0,1,0,1,0
58900,37807,0,0,deny,66,66,0,1,0,1,0
10445,46824,0,0,deny,62,62,0,1,0,1,0
65258,445,0,0,drop,70,70,0,1,0,1,0
55840,445,0,0,drop,70,70,0,1,0,1,0
58716,9694,0,0,deny,62,62,0,1,0,1,0
60677,445,0,0,drop,66,66,0,1,0,1,0
62767,57470,0,0,deny,74,74,0,1,0,1,0
50977,56205,0,0,deny,66,66,0,1,0,1,0
63494,445,0,0,drop,70,70,0,1,0,1,0
16037,25174,0,0,deny,62,62,0,1,0,1,0
64770,445,0,0,drop,70,70,0,1,0,1,0
30599,46824,0,0,deny,66,66,0,1,0,1,0
26424,27189,0,0,deny,66,66,0,1,0,1,0
59734,445,0,0,drop,70,70,0,1,0,1,0
55713,25174,0,0,deny,62,62,0,1,0,1,0
57621,445,0,0,drop,70,70,0,1,0,1,0
57366,445,0,0,drop,70,70,0,1,0,1,0
51032,30188,0,0,deny,66,66,0,1,0,1,0
63065,445,0,0,drop,66,66,0,1,0,1,0
54907,445,0,0,drop,70,70,0,1,0,1,0
52236,445,0,0,drop,66,66,0,1,0,1,0
13508,15503,0,0,deny,66,66,0,1,0,1,0
30304,64147,0,0,deny,66,66,0,1,0,1,0
3764,9694,0,0,deny,66,66,0,1,0,1,0
53277,445,0,0,drop,70,70,0,1,0,1,0
52146,445,0,0,drop,70,70,0,1,0,1,0
59909,445,0,0,drop,70,70,0,1,0,1,0
43461,35440,0,0,deny,146,146,0,1,0,1,0
57409,445,0,0,drop,70,70,0,1,0,1,0
49847,445,0,0,drop,70,70,0,1,0,1,0
53106,445,0,0,drop,70,70,0,1,0,1,0
9687,57470,0,0,deny,78,78,0,1,0,1,0
62297,445,0,0,drop,70,70,0,1,0,1,0
58472,445,0,0,drop,70,70,0,1,0,1,0
49686,44847,0,0,deny,66,66,0,1,0,1,0
62184,445,0,0,drop,66,66,0,1,0,1,0
35111,22114,0,0,deny,66,66,0,1,0,1,0
41674,5900,0,0,deny,60,60,0,1,0,1,0
49769,445,0,0,drop,70,70,0,1,0,1,0
6881,6881,0,0,deny,62,62,0,1,0,1,0
64936,445,0,0,drop,66,66,0,1,0,1,0
49265,445,0,0,drop,70,70,0,1,0,1,0
50974,11392,0,0,deny,66,66,0,1,0,1,0
34983,26543,0,0,deny,145,145,0,1,0,1,0
50350,445,0,0,drop,66,66,0,1,0,1,0
45908,33330,0,0,deny,60,60,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
54389,28543,0,0,deny,66,66,0,1,0,1,0
52840,445,0,0,drop,66,66,0,1,0,1,0
50818,445,0,0,drop,66,66,0,1,0,1,0
60373,445,0,0,drop,66,66,0,1,0,1,0
64518,445,0,0,deny,70,70,0,1,0,1,0
50894,445,0,0,drop,70,70,0,1,0,1,0
56222,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
61147,445,0,0,drop,70,70,0,1,0,1,0
40990,10387,0,0,deny,148,148,0,1,0,1,0
1024,48817,0,0,deny,148,148,0,1,0,1,0
10416,64147,0,0,deny,62,62,0,1,0,1,0
54040,445,0,0,drop,70,70,0,1,0,1,0
59763,445,0,0,drop,70,70,0,1,0,1,0
60022,10387,0,0,deny,159,159,0,1,0,1,0
1038,37965,0,0,deny,62,62,0,1,0,1,0
62215,445,0,0,drop,70,70,0,1,0,1,0
40731,2323,0,0,deny,60,60,0,1,0,1,0
26527,25174,0,0,deny,66,66,0,1,0,1,0
53595,445,0,0,drop,70,70,0,1,0,1,0
58867,445,0,0,drop,66,66,0,1,0,1,0
20939,60461,0,0,deny,60,60,0,1,0,1,0
60612,445,0,0,drop,70,70,0,1,0,1,0
6828,64322,0,0,deny,60,60,0,1,0,1,0
50987,445,0,0,drop,70,70,0,1,0,1,0
15933,64147,0,0,deny,62,62,0,1,0,1,0
49496,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
50769,445,0,0,drop,70,70,0,1,0,1,0
60923,49903,0,0,deny,66,66,0,1,0,1,0
3580,25174,0,0,deny,62,62,0,1,0,1,0
2704,37,0,0,deny,60,60,0,1,0,1,0
11382,43890,0,0,deny,62,62,0,1,0,1,0
58858,15503,0,0,deny,66,66,0,1,0,1,0
52782,445,0,0,drop,70,70,0,1,0,1,0
61915,445,0,0,drop,70,70,0,1,0,1,0
63260,445,0,0,drop,70,70,0,1,0,1,0
61029,445,0,0,drop,70,70,0,1,0,1,0
50675,56205,0,0,deny,66,66,0,1,0,1,0
62306,445,0,0,drop,66,66,0,1,0,1,0
41561,23,0,0,deny,60,60,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
58861,445,0,0,drop,70,70,0,1,0,1,0
6881,6881,0,0,deny,62,62,0,1,0,1,0
61277,445,0,0,drop,70,70,0,1,0,1,0
64438,23,0,0,deny,60,60,0,1,0,1,0
62489,23117,0,0,deny,66,66,0,1,0,1,0
61753,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
57775,445,0,0,drop,70,70,0,1,0,1,0
3585,64147,0,0,deny,62,62,0,1,0,1,0
59016,445,0,0,drop,70,70,0,1,0,1,0
58445,445,0,0,drop,70,70,0,1,0,1,0
51430,25174,0,0,deny,146,146,0,1,0,1,0
48706,23393,0,0,deny,60,60,0,1,0,1,0
51742,30317,0,0,deny,66,66,0,1,0,1,0
60479,25174,0,0,deny,62,62,0,1,0,1,0
53472,445,0,0,drop,70,70,0,1,0,1,0
42951,44847,0,0,deny,66,66,0,1,0,1,0
48258,37965,0,0,deny,62,62,0,1,0,1,0
53265,445,0,0,drop,70,70,0,1,0,1,0
33627,36237,0,0,deny,66,66,0,1,0,1,0
12737,35440,0,0,deny,62,62,0,1,0,1,0
56362,445,0,0,drop,70,70,0,1,0,1,0
62940,445,0,0,drop,66,66,0,1,0,1,0
56968,445,0,0,drop,66,66,0,1,0,1,0
43815,50584,0,0,deny,62,62,0,1,0,1,0
54148,445,0,0,drop,70,70,0,1,0,1,0
53815,44847,0,0,deny,62,62,0,1,0,1,0
50269,445,0,0,drop,70,70,0,1,0,1,0
54139,445,0,0,drop,66,66,0,1,0,1,0
64840,445,0,0,drop,70,70,0,1,0,1,0
60558,445,0,0,drop,70,70,0,1,0,1,0
49386,64147,0,0,deny,62,62,0,1,0,1,0
50052,65008,0,0,deny,60,60,0,1,0,1,0
54071,445,0,0,drop,70,70,0,1,0,1,0
54423,21247,0,0,deny,62,62,0,1,0,1,0
49839,445,0,0,deny,70,70,0,1,0,1,0
53367,445,0,0,drop,66,66,0,1,0,1,0
443,10010,0,0,deny,60,60,0,1,0,1,0
61230,22114,0,0,deny,62,62,0,1,0,1,0
51879,445,0,0,drop,70,70,0,1,0,1,0
55898,445,0,0,drop,66,66,0,1,0,1,0
9687,35440,0,0,deny,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
50799,445,0,0,drop,66,66,0,1,0,1,0
11880,36829,0,0,deny,146,146,0,1,0,1,0
49001,48983,0,0,deny,161,161,0,1,0,1,0
62857,445,0,0,drop,70,70,0,1,0,1,0
52816,445,0,0,drop,66,66,0,1,0,1,0
53456,445,0,0,drop,70,70,0,1,0,1,0
55265,445,0,0,drop,70,70,0,1,0,1,0
46495,4607,0,0,deny,60,60,0,1,0,1,0
50470,61463,0,0,deny,86,86,0,1,0,1,0
53207,50584,0,0,deny,66,66,0,1,0,1,0
64808,62413,0,0,deny,66,66,0,1,0,1,0
19068,37965,0,0,deny,62,62,0,1,0,1,0
60351,445,0,0,drop,70,70,0,1,0,1,0
37121,21247,0,0,deny,66,66,0,1,0,1,0
36011,25174,0,0,deny,66,66,0,1,0,1,0
56894,445,0,0,drop,70,70,0,1,0,1,0
39839,22114,0,0,deny,146,146,0,1,0,1,0
52821,445,0,0,drop,70,70,0,1,0,1,0
65349,445,0,0,drop,66,66,0,1,0,1,0
10145,21247,0,0,deny,62,62,0,1,0,1,0
58305,18375,0,0,deny,66,66,0,1,0,1,0
62556,445,0,0,drop,66,66,0,1,0,1,0
53109,445,0,0,drop,66,66,0,1,0,1,0
64214,25174,0,0,deny,62,62,0,1,0,1,0
55191,445,0,0,drop,70,70,0,1,0,1,0
52451,56205,0,0,deny,66,66,0,1,0,1,0
59254,445,0,0,drop,66,66,0,1,0,1,0
10082,64147,0,0,deny,62,62,0,1,0,1,0
63357,445,0,0,drop,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
7977,25174,0,0,deny,62,62,0,1,0,1,0
6652,25174,0,0,deny,62,62,0,1,0,1,0
63387,445,0,0,drop,70,70,0,1,0,1,0
65317,51221,0,0,deny,78,78,0,1,0,1,0
54869,35440,0,0,deny,146,146,0,1,0,1,0
49555,445,0,0,drop,70,70,0,1,0,1,0
33948,50432,0,0,deny,146,146,0,1,0,1,0
50881,50584,0,0,deny,66,66,0,1,0,1,0
51108,445,0,0,drop,70,70,0,1,0,1,0
49926,445,0,0,drop,70,70,0,1,0,1,0
38852,37965,0,0,deny,62,62,0,1,0,1,0
61435,445,0,0,drop,70,70,0,1,0,1,0
13287,16933,0,0,deny,62,62,0,1,0,1,0
60581,445,0,0,drop,70,70,0,1,0,1,0
15235,36237,0,0,deny,62,62,0,1,0,1,0
64102,445,0,0,drop,70,70,0,1,0,1,0
60099,445,0,0,drop,70,70,0,1,0,1,0
60932,445,0,0,drop,70,70,0,1,0,1,0
0,0,0,0,deny,98,98,0,1,0,1,0
46734,50265,0,0,deny,74,74,0,1,0,1,0
48079,43227,0,0,deny,66,66,0,1,0,1,0
64323,445,0,0,drop,70,70,0,1,0,1,0
51752,445,0,0,drop,66,66,0,1,0,1,0
49845,445,0,0,drop,66,66,0,1,0,1,0
13727,13751,0,0,deny,148,148,0,1,0,1,0
61611,445,0,0,drop,70,70,0,1,0,1,0
62331,445,0,0,drop,70,70,0,1,0,1,0
56967,35440,0,0,deny,66,66,0,1,0,1,0
61110,445,0,0,drop,70,70,0,1,0,1,0
58475,11392,0,0,deny,66,66,0,1,0,1,0
38581,22114,0,0,deny,146,146,0,1,0,1,0
24144,57470,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
63765,51221,0,0,deny,62,62,0,1,0,1,0
443,39851,0,0,deny,112,112,0,1,0,1,0
50979,445,0,0,drop,66,66,0,1,0,1,0
38565,51505,0,0,deny,66,66,0,1,0,1,0
60905,445,0,0,drop,70,70,0,1,0,1,0
45964,2225,0,0,deny,60,60,0,1,0,1,0
52984,445,0,0,drop,66,66,0,1,0,1,0
27844,52700,0,0,deny,70,70,0,1,0,1,0
17008,35440,0,0,deny,146,146,0,1,0,1,0
62148,37965,0,0,deny,62,62,0,1,0,1,0
54648,445,0,0,drop,66,66,0,1,0,1,0
63615,23,0,0,deny,60,60,0,1,0,1,0
51076,445,0,0,drop,66,66,0,1,0,1,0
65360,445,0,0,drop,70,70,0,1,0,1,0
60188,15503,0,0,deny,66,66,0,1,0,1,0
25620,50432,0,0,deny,146,146,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
3478,61463,0,0,deny,1302,1302,0,1,0,1,0
61209,445,0,0,drop,66,66,0,1,0,1,0
54941,445,0,0,drop,70,70,0,1,0,1,0
58348,445,0,0,drop,70,70,0,1,0,1,0
35347,20238,0,0,deny,66,66,0,1,0,1,0
60934,445,0,0,drop,66,66,0,1,0,1,0
10949,22114,0,0,deny,146,146,0,1,0,1,0
11562,30188,0,0,deny,62,62,0,1,0,1,0
2707,37,0,0,deny,60,60,0,1,0,1,0
54883,51505,0,0,deny,62,62,0,1,0,1,0
63812,445,0,0,drop,70,70,0,1,0,1,0
60875,50584,0,0,deny,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
52913,2767,0,0,deny,66,66,0,1,0,1,0
50078,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
55529,445,0,0,drop,66,66,0,1,0,1,0
59610,445,0,0,drop,70,70,0,1,0,1,0
8297,37965,0,0,deny,62,62,0,1,0,1,0
46576,23718,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
49201,445,0,0,drop,66,66,0,1,0,1,0
56770,26467,0,0,deny,66,66,0,1,0,1,0
65494,53,0,0,deny,88,88,0,1,0,1,0
64631,445,0,0,drop,70,70,0,1,0,1,0
5060,37965,0,0,deny,66,66,0,1,0,1,0
34193,17,0,0,deny,60,60,0,1,0,1,0
51902,445,0,0,drop,66,66,0,1,0,1,0
61408,30188,0,0,deny,62,62,0,1,0,1,0
50665,445,0,0,drop,66,66,0,1,0,1,0
1873,37965,0,0,deny,62,62,0,1,0,1,0
58074,11392,0,0,deny,66,66,0,1,0,1,0
57771,445,0,0,drop,70,70,0,1,0,1,0
51300,64147,0,0,deny,66,66,0,1,0,1,0
50084,26672,0,0,deny,62,62,0,1,0,1,0
1794,22114,0,0,deny,146,146,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
56943,44847,0,0,deny,62,62,0,1,0,1,0
52184,22114,0,0,deny,66,66,0,1,0,1,0
56773,445,0,0,drop,70,70,0,1,0,1,0
58986,445,0,0,drop,70,70,0,1,0,1,0
59447,445,0,0,drop,70,70,0,1,0,1,0
33814,22114,0,0,deny,62,62,0,1,0,1,0
27677,22114,0,0,deny,146,146,0,1,0,1,0
26528,51221,0,0,deny,78,78,0,1,0,1,0
54621,26296,0,0,deny,145,145,0,1,0,1,0
59718,445,0,0,drop,70,70,0,1,0,1,0
55529,44847,0,0,deny,66,66,0,1,0,1,0
49227,445,0,0,drop,70,70,0,1,0,1,0
61259,445,0,0,drop,66,66,0,1,0,1,0
47179,53733,0,0,deny,146,146,0,1,0,1,0
53089,24211,0,0,deny,66,66,0,1,0,1,0
1024,44847,0,0,deny,146,146,0,1,0,1,0
53640,25174,0,0,deny,66,66,0,1,0,1,0
15806,11392,0,0,deny,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
63547,445,0,0,drop,70,70,0,1,0,1,0
39287,57470,0,0,deny,62,62,0,1,0,1,0
59089,445,0,0,drop,70,70,0,1,0,1,0
58881,445,0,0,drop,70,70,0,1,0,1,0
63230,445,0,0,drop,66,66,0,1,0,1,0
50153,445,0,0,drop,66,66,0,1,0,1,0
55994,22114,0,0,deny,66,66,0,1,0,1,0
39531,19473,0,0,deny,62,62,0,1,0,1,0
59851,445,0,0,drop,66,66,0,1,0,1,0
22922,35440,0,0,deny,66,66,0,1,0,1,0
1865,25174,0,0,deny,146,146,0,1,0,1,0
33215,37965,0,0,deny,62,62,0,1,0,1,0
64930,445,0,0,drop,70,70,0,1,0,1,0
60117,445,0,0,drop,70,70,0,1,0,1,0
65069,445,0,0,drop,66,66,0,1,0,1,0
58973,445,0,0,drop,70,70,0,1,0,1,0
63461,51505,0,0,deny,66,66,0,1,0,1,0
57070,445,0,0,drop,70,70,0,1,0,1,0
56636,43890,0,0,deny,66,66,0,1,0,1,0
27153,50584,0,0,deny,146,146,0,1,0,1,0
50943,445,0,0,drop,70,70,0,1,0,1,0
61128,445,0,0,drop,70,70,0,1,0,1,0
59552,445,0,0,drop,66,66,0,1,0,1,0
1534,54369,0,0,deny,66,66,0,1,0,1,0
39895,26467,0,0,deny,62,62,0,1,0,1,0
58910,445,0,0,drop,70,70,0,1,0,1,0
13943,22,0,0,deny,60,60,0,1,0,1,0
59321,445,0,0,drop,70,70,0,1,0,1,0
6338,23117,0,0,deny,66,66,0,1,0,1,0
6881,61980,0,0,deny,150,150,0,1,0,1,0
54551,445,0,0,drop,70,70,0,1,0,1,0
49001,65473,0,0,deny,174,174,0,1,0,1,0
50594,445,0,0,drop,70,70,0,1,0,1,0
56202,15503,0,0,deny,146,146,0,1,0,1,0
65287,36829,0,0,deny,146,146,0,1,0,1,0
1749,64147,0,0,deny,62,62,0,1,0,1,0
34176,51505,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
52650,44847,0,0,deny,66,66,0,1,0,1,0
55459,50584,0,0,deny,66,66,0,1,0,1,0
40571,26467,0,0,deny,62,62,0,1,0,1,0
52719,445,0,0,drop,70,70,0,1,0,1,0
25187,31573,0,0,deny,62,62,0,1,0,1,0
34822,31573,0,0,deny,62,62,0,1,0,1,0
25602,64147,0,0,deny,62,62,0,1,0,1,0
1024,22114,0,0,deny,146,146,0,1,0,1,0
54074,445,0,0,drop,66,66,0,1,0,1,0
33582,44847,0,0,deny,66,66,0,1,0,1,0
64804,445,0,0,drop,70,70,0,1,0,1,0
52996,445,0,0,drop,70,70,0,1,0,1,0
50839,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
51374,445,0,0,drop,70,70,0,1,0,1,0
59377,9319,0,0,deny,62,62,0,1,0,1,0
63098,35440,0,0,deny,66,66,0,1,0,1,0
56004,445,0,0,drop,66,66,0,1,0,1,0
65482,445,0,0,drop,70,70,0,1,0,1,0
53730,37965,0,0,deny,66,66,0,1,0,1,0
53669,23,0,0,deny,60,60,0,1,0,1,0
42986,25174,0,0,deny,66,66,0,1,0,1,0
59569,445,0,0,drop,70,70,0,1,0,1,0
53149,445,0,0,drop,70,70,0,1,0,1,0
17101,25174,0,0,deny,62,62,0,1,0,1,0
64435,445,0,0,drop,70,70,0,1,0,1,0
56747,445,0,0,drop,70,70,0,1,0,1,0
24592,50584,0,0,deny,62,62,0,1,0,1,0
62679,445,0,0,drop,70,70,0,1,0,1,0
53973,445,0,0,drop,70,70,0,1,0,1,0
63305,445,0,0,drop,70,70,0,1,0,1,0
65166,62413,0,0,deny,66,66,0,1,0,1,0
49915,35440,0,0,deny,62,62,0,1,0,1,0
64909,445,0,0,drop,70,70,0,1,0,1,0
63314,57470,0,0,deny,66,66,0,1,0,1,0
57603,445,0,0,drop,66,66,0,1,0,1,0
61150,11392,0,0,deny,66,66,0,1,0,1,0
52273,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
50837,445,0,0,drop,66,66,0,1,0,1,0
25237,57470,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
54990,445,0,0,drop,70,70,0,1,0,1,0
5729,22114,0,0,deny,66,66,0,1,0,1,0
54373,26467,0,0,deny,62,62,0,1,0,1,0
3667,56205,0,0,deny,62,62,0,1,0,1,0
56715,445,0,0,drop,70,70,0,1,0,1,0
47013,44512,0,0,deny,62,62,0,1,0,1,0
61419,445,0,0,drop,70,70,0,1,0,1,0
45218,25174,0,0,deny,62,62,0,1,0,1,0
51105,50584,0,0,deny,66,66,0,1,0,1,0
12895,37965,0,0,deny,62,62,0,1,0,1,0
